date,alpa4.sa,abev3.sa,anim3.sa,arzz3.sa,agro3.sa,brfs3.sa,cogn3.sa,cvcb3.sa,cyre3.sa,dasa3.sa,pnvl3.sa,dirr3.sa,even3.sa,eztc3.sa,flry3.sa,gfsa3.sa,grnd3.sa,guar3.sa,hype3.sa,meal3.sa,mypk3.sa,jbss3.sa,jhsf3.sa,rent3.sa,amar3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,leve3.sa,beef3.sa,mrve3.sa,odpv3.sa,pcar3.sa,qual3.sa,radl3.sa,smto3.sa,seer3.sa,slce3.sa,tend3.sa,tris3.sa,viia3.sa,vulc3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2000-02-09,NA,0.305528,NA,NA,NA,719.608948,NA,NA,NA,NA,0.350014,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.689501,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-10,NA,0.305528,NA,NA,NA,719.608948,NA,NA,NA,NA,0.478536,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.679007,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-11,NA,0.293927,NA,NA,NA,719.608948,NA,NA,0.437954,NA,0.478536,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,0.675696,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.679007,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-14,NA,0.293927,NA,NA,NA,719.608948,NA,NA,0.439553,NA,0.410174,NA,NA,NA,NA,NA,NA,0.442778,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.65802,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-15,NA,0.293927,NA,NA,NA,719.608948,NA,NA,0.447545,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.652773,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-16,NA,0.293927,NA,NA,NA,719.608948,NA,NA,0.439553,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.626538,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-17,NA,0.293927,NA,NA,NA,719.608948,NA,NA,NA,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.652773,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-18,NA,0.30166,NA,NA,NA,719.608948,NA,NA,NA,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.652773,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-21,NA,0.30166,NA,NA,NA,719.608948,NA,NA,NA,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.652247,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-22,NA,0.28463,NA,NA,NA,719.608948,NA,NA,0.447545,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,0.675696,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.652247,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-23,NA,0.29004,NA,NA,NA,719.608948,NA,NA,NA,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.637032,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-24,NA,0.286173,NA,NA,NA,719.608948,NA,NA,NA,NA,0.410174,NA,NA,NA,NA,NA,NA,0.45593,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.647526,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,NA,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-25,NA,0.278439,NA,NA,NA,719.608948,NA,NA,0.439553,NA,0.410174,NA,NA,NA,NA,NA,NA,0.447162,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.647526,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-28,NA,0.278439,NA,NA,NA,719.608948,NA,NA,NA,NA,0.410174,NA,NA,NA,NA,NA,NA,0.447162,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.647526,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-02-29,NA,0.274572,NA,NA,NA,719.608948,NA,NA,0.463528,NA,0.399235,NA,NA,NA,NA,NA,NA,0.447162,NA,NA,0.641827,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.647526,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-01,NA,0.274572,NA,NA,NA,719.608948,NA,NA,NA,NA,0.399235,NA,NA,NA,NA,NA,NA,0.473465,NA,NA,0.675696,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.65802,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-02,NA,0.274572,NA,NA,NA,719.608948,NA,NA,NA,NA,0.399235,NA,NA,NA,NA,NA,NA,0.464697,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.65802,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-03,NA,0.300879,NA,NA,NA,719.608948,NA,NA,0.455537,NA,0.399235,NA,NA,NA,NA,NA,NA,0.498892,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.65802,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-06,NA,0.300879,NA,NA,NA,719.608948,NA,NA,NA,NA,0.399235,NA,NA,NA,NA,NA,NA,0.498892,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.65802,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-07,NA,0.300879,NA,NA,NA,719.608948,NA,NA,NA,NA,0.399235,NA,NA,NA,NA,NA,NA,0.498892,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.65802,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-08,NA,0.300879,NA,NA,NA,719.608948,NA,NA,0.447545,NA,0.399235,NA,NA,NA,NA,NA,NA,0.498892,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.731476,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-09,NA,0.309394,NA,NA,NA,719.608948,NA,NA,NA,NA,0.399235,NA,NA,NA,NA,NA,NA,0.482233,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.679007,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-10,NA,0.309394,NA,NA,NA,719.608948,NA,NA,0.447545,NA,0.399235,NA,NA,NA,NA,NA,NA,0.499769,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.705242,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-13,NA,0.309394,NA,NA,NA,719.608948,NA,NA,NA,NA,0.382555,NA,NA,NA,NA,NA,NA,0.499769,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.705242,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-14,NA,0.29004,NA,NA,NA,719.608948,NA,NA,NA,NA,0.382555,NA,NA,NA,NA,NA,NA,0.473465,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.705242,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-15,NA,0.29004,NA,NA,NA,719.608948,NA,NA,NA,NA,0.382555,NA,NA,NA,NA,NA,NA,0.473465,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.652773,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-16,NA,0.293927,NA,NA,NA,719.608948,NA,NA,NA,NA,0.4099,NA,NA,NA,NA,NA,NA,0.464697,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-17,NA,0.293927,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.464697,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-20,NA,0.293927,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.464697,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-21,NA,0.293927,NA,NA,NA,719.608948,NA,NA,0.410782,NA,0.341811,NA,NA,NA,NA,NA,NA,0.477849,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-22,NA,0.305528,NA,NA,NA,719.608948,NA,NA,0.445946,NA,0.341811,NA,NA,NA,NA,NA,NA,0.477849,NA,NA,0.641827,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-23,NA,0.317128,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.482233,NA,NA,NA,NA,NA,NA,NA,5052.887207,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-24,NA,0.326405,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.482233,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-27,NA,0.332596,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.526073,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.668513,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-28,NA,0.332596,NA,NA,NA,719.608948,NA,NA,0.431561,NA,0.341811,NA,NA,NA,NA,NA,NA,0.552376,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.573544,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-29,NA,0.332596,NA,NA,NA,719.608948,NA,NA,0.431561,NA,0.341811,NA,NA,NA,NA,NA,NA,0.512921,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.518977,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.996682,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-30,NA,0.348064,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.512921,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.518977,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-03-31,NA,0.355797,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.539224,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.518977,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-04-03,NA,0.353864,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.526073,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.5216,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-04-04,NA,0.351931,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.512921,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.515304,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-04-05,NA,0.363532,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.512921,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.52055,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-04-06,NA,0.367398,NA,NA,NA,719.608948,NA,NA,NA,NA,0.341811,NA,NA,NA,NA,NA,NA,0.53484,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.52055,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-04-07,NA,0.375132,NA,NA,NA,719.608948,NA,NA,0.40279,NA,0.341811,NA,NA,NA,NA,NA,NA,0.53484,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.490119,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
2000-04-10,NA,0.385952,NA,NA,NA,719.608948,NA,NA,0.399594,NA,0.341811,NA,NA,NA,NA,NA,NA,0.517305,NA,NA,NA,NA,NA,NA,NA,5056.255371,NA,NA,NA,1.5216,NA,NA,NA,NA,NA,0.005505,NA,NA,NA,NA,NA,0.99075,1250.559082,NA,2023-03-01,MATRIZ_PRECO_CT_B3_ICON
